Ticker,Nome,destino,motivo,faltas,Price,AvgVolN,RelVol,TendVol,RSI,SMA20_pct,Eco,Vol20d
CURX,Curanex Pharmaceuticals Inc Common Stock,PASSA_FASE0,,0,0.1936,88199.37547801586,0.43656771707638187,0.8468925740184884,33.01857035843523,-9.154896532307255,3.502064666926373,70.29870714476462
HYFT,MindWalk Holdings Corp. Common Stock,PASSA_FASE0,,0,1.3,367913.48038282536,0.514908182594669,0.7739570518047059,42.25920359477702,-10.003461405330572,5.191173086132998,105.05072360361731
CVSA,Covista Inc.,PASSA_FASE0,,0,133.6,334180.30125782546,1.2030474661455994,1.0539497841702972,62.01641958853381,7.4741169183244915,1.8733728490332255,63.36032010807352
SOBR,"SOBR Safe, Inc. Common Stock",PASSA_FASE0,,0,0.5871,14573602.799519842,0.01729523478088098,1.7171652755835032,44.82329600489868,-26.689933757468687,1068.5645699760503,548.3779829352076
WSHP,WeShop Holdings Limited Class A Ordinary Shares,PASSA_FASE0,,0,4.85,288567.94863595243,0.2326628061964717,0.39106218755002914,41.64902297304215,-13.685709200925423,3.9640002202517413,117.3434912377509
EGBN,Eagle Bancorp Inc,PASSA_FASE0,,0,27.89,288306.65636296826,0.9877269420394044,1.0753453324117281,53.080151107502644,1.8477943324569202,2.6389228184408124,27.78666860600904
PMAX,Powell Max Limited Class A Ordinary Shares,PASSA_FASE0,,0,1.53,1659095.5709077932,0.011855723609241784,0.6184920038208149,36.85001177639777,-10.87655529148609,510.251600030852,96.7779186672245
RFL,"Rafael Holdings, Inc. Class B Common Stock",PASSA_FASE0,,0,1.99,197964.5532627937,0.5157207061987095,1.1536485635545999,42.17754944523078,-16.614288707311985,6.140690715751212,127.98104208536611
ALLE,Allegion Public Limited Company,PASSA_FASE0,,0,158.47,1250518.3451773336,1.0726391854417658,1.1549193838032772,72.31544740792009,11.081514919985146,2.9588886268861474,41.21006193743765
DJT,Trump Media & Technology Group Corp. Common Stock,PASSA_FASE0,,0,9.85,4645796.886954508,1.1911941994196336,0.9533102864407509,61.022859835842695,8.918007408636065,1.2024214834169913,66.72691737500229
ACRE,Ares Commercial Real Estate Corporation,PASSA_FASE0,,0,4.45,421657.8411668413,0.961245183840005,0.8804944368871518,43.11788053272087,-1.526886479309586,1.5414402058109005,28.838316388920436
CRSP,CRISPR Therapeutics AG,PASSA_FASE0,,0,47.64,1712910.2464268098,1.106182629469116,0.998529536059222,39.714525904475956,-7.8913024564252865,1.547235598578378,51.76164737276765
ADVB,Advanced Biomed Inc. Common Stock,PASSA_FASE0,,0,10.98,1773293.423200778,0.07633053561980899,2.950518071969837,56.676778902132945,36.13547587593817,390.5475268141501,342.08030716976316
SAMG,Silvercrest Asset Management Group Inc.,PASSA_FASE0,,0,9.98,52177.95007274604,0.7520158128346137,1.1216995824318665,43.265742051240316,-2.755109497941588,3.3753469836052687,40.43989428690583
SJ,Scienjoy Holding Corporation Class A Ordinary Shares,PASSA_FASE0,,0,0.9801,60777.9771752381,0.5790822256970273,0.54279943780427,56.27848853974903,10.898012525670842,2.4111445714965853,114.6725962838646
OFG,OFG BANCORP,PASSA_FASE0,,0,52.34,348330.23652850796,0.7930681408657765,0.9784531582705606,62.94656840781856,3.0670014276571678,1.9841155449019416,27.925362869460884
SOFI,"SoFi Technologies, Inc. Common Stock",PASSA_FASE0,,0,15.25,79692019.55524798,2.4291551665328934,1.0292605497042866,34.155225724524215,-13.110364081818693,1.0,52.22834700911946
KRC,Kilroy Realty Corp.,PASSA_FASE0,,0,39.43,1567717.2938740633,1.021115572927778,0.8662254902962685,56.10057010430168,0.6290913267064102,2.1936825625898093,25.633541450588098
PRIM,Primoris Services Corporation,PASSA_FASE0,,0,74.76,2306873.503338587,0.7356386320814758,0.5886328206908823,31.305371596999123,-14.198161389172615,1.8161018214733295,53.634586556855425
AME,"Ametek, Inc.",PASSA_FASE0,,0,235.25,1240844.6614499523,1.2238222166894897,0.8001985283658314,48.3612101362403,-0.43908374332116695,1.0,18.838349073709345
HAS,"Hasbro, Inc.",PASSA_FASE0,,0,95.17,2170371.121873905,0.9218649097931753,1.1781970435314402,70.4508272248145,14.092189654138965,4.026210213843608,43.26141806286881
LIDR,"AEye, Inc. Class A Common Stock",PASSA_FASE0,,0,1.02,1279282.1828702379,0.4801135376254205,0.5389260377906648,23.850824726632183,-18.951132300357564,3.0852538680371038,44.43163655802931
ABEO,Abeona Therapeutics Inc. Common Stock,PASSA_FASE0,,0,6.23,1234216.7223040636,1.3843286183640575,1.1498857756513703,47.861465410344834,-5.4843358871273455,1.5266245531379006,53.231400991448794
PRAA,"PRA Group, Inc.",PASSA_FASE0,,0,17.61,650955.7828685237,0.6764034315352737,0.5382617404562156,50.822585889497184,-1.4190948022504313,1.6408329488936242,46.27900731813293
HURA,"TuHURA Biosciences, Inc. Common Stock",PASSA_FASE0,,0,2.04,561439.0804249523,0.4210680199534136,0.6045662777509861,38.231467065499245,-10.013233348037065,3.2584817921849956,46.2709830047732
ATLC,Atlanticus Holdings Corporation,PASSA_FASE0,,0,104.13,147361.991226,1.4696766471542384,1.2166719135786657,59.60662409918079,5.190318409568451,1.1190821960069097,48.11397892862861
OCFC,OceanFirst Financial Corp,PASSA_FASE0,,0,19.73,972268.1642085396,0.8754075343759202,0.900074884847766,56.48989867499966,1.3562108291379715,1.4200551367279255,23.625207464151437
UPST,"Upstart Holdings, Inc. Common stock",PASSA_FASE0,,0,26.6,4473437.210399018,1.1400600331544826,0.7930394586634788,33.04216475771605,-13.356459992508274,1.108636602791513,38.87748662326618
CSAI,"Cloudastructure, Inc. Class A Common Stock",PASSA_FASE0,,0,0.191,685875.6694305238,2.2468963469611833,1.1336292833605321,30.419521833237326,-42.87935881332615,2.4197642381864113,177.2513757612327
TRI,Thomson Reuters Corporation Common Shares,PASSA_FASE0,,0,106.34,2074917.3898608573,1.7566607824451395,0.9852875342752538,68.32578037187756,14.754982895744973,1.0621400862242838,57.829434584878946
AERT,"Aeries Technology, Inc. Class A Ordinary Share",PASSA_FASE0,,0,6.25,38605.506820523806,0.32557925817251215,0.5684116546368984,43.36167969734224,-7.674126597237619,4.82553588344339,49.10026308837882
ETN,"Eaton Corporation, plc Ordinary Shares",PASSA_FASE0,,0,361.88,2545731.387561095,1.7735773877555818,0.8193992355906554,34.32326744887672,-9.950306942346598,1.0,42.14832876716854
VLTO,Veralto Corporation,PASSA_FASE0,,0,98.83,2304706.0065524285,1.3474548088714564,0.8037265059342231,70.62838444071659,6.359165312469717,1.0097455601601621,27.16210795397235
BKD,"Brookdale Senior Living, Inc.",PASSA_FASE0,,0,14.86,4566443.465704238,0.8146360108179512,1.090172460164501,51.07133471379271,-1.163950781509826,3.349084857294092,43.51736026289634
MLYS,"Mineralys Therapeutics, Inc. Common Stock",PASSA_FASE0,,0,26.35,1472081.6818934127,0.35781637707664826,0.6017403972242947,43.74467981821998,-4.8238247458055605,3.2602283539413013,38.345556334459566
FLO,"Flowers Foods, Inc.",PASSA_FASE0,,0,7.46,7964268.828639857,0.8389919418557785,0.6710135583802078,36.370071767140935,-9.240221424660866,1.0931671906061282,44.04380501790995
ABM,"ABM Industries, Inc.",PASSA_FASE0,,0,49.36,559048.4582379682,0.8010888845602833,0.7558473259896414,74.1504711504855,6.379310344827571,1.3428948263005545,19.934622331569756
NVA,Nova Minerals Corp,QUARENTENA,INTERRUPCAO,10,4.38,,,,,,,
DLB,"Dolby Laboratories, Inc.Class A",PASSA_FASE0,,0,52.54,910927.7382473018,1.4336658889658842,0.9820031166354701,57.14155825224516,4.661354581673316,1.0930919125576848,27.148567792623247
AVY,Avery Dennison Corp.,PASSA_FASE0,,0,167.14,731516.6225052855,1.438198638859226,0.96213776947668,58.536840502136194,3.7472921050507813,1.021330618082629,32.27980068631624
AORT,"Artivion, Inc.",PASSA_FASE0,,0,27.55,785455.69942573,0.9728604438591311,0.7091656546010203,68.40969428948995,10.849578530186887,1.1501152806964028,42.3793605910465
OPY,"Oppenheimer Holdings, Inc.",PASSA_FASE0,,0,109.79,104062.14802985716,1.7871140194669233,1.208524410960332,49.671058142055024,-2.386763221885846,1.2924964204312859,41.67386156774743
INOD,Innodata Inc.,PASSA_FASE0,,0,55.4,1925487.4769655715,0.7367995055515839,0.5009706610017323,31.87094382608214,-13.950436072474236,1.162858041415162,56.92062643936045
CMP,"Compass Minerals International, Inc.",PASSA_FASE0,,0,29.32,593128.7229832221,0.7917733545055181,0.5844628264664331,46.17725566514739,-1.0879649152399584,1.1966717081216607,23.02799905353651
HBT,"HBT Financial, Inc. Common Stock",PASSA_FASE0,,0,36.51,152349.7218914921,1.2274963484882042,0.9792788115038995,78.52423585112055,10.853030924078876,1.2460109985803312,29.409810287522024
BA,Boeing Company,PASSA_FASE0,,0,214.01,6264588.274768617,1.4422889762404572,0.8718914301039026,47.51916595059353,-1.5930603358095041,1.1590605593199241,35.12388145323111
CCD,Calamos Dynamic Convertible & Income Fund,PASSA_FASE0,,0,23.71,82879.65060495239,0.7527935499799497,0.8914515665475694,31.48741793197682,-6.306804710345371,1.8488305187374752,19.535805577041277
SR,Spire Inc.,PASSA_FASE0,,0,81.01,543891.4710036666,0.735528927033502,0.9017085597268795,48.75467761080295,-0.0672304152865788,2.2240140972336007,23.328513980194163
STRO,"Sutro Biopharma, Inc.",PASSA_FASE0,,0,23.32,355482.2199085239,0.5268084342338989,0.9750518978057298,37.30133522591523,-11.781951616259068,3.114833846609682,63.537019707053965
TRNR,Interactive Strength Inc. Common Stock,PASSA_FASE0,,0,3.07,249920.60380542855,0.061471372536217844,1.11257788404463,40.098099377857835,-5.3053670573719796,146.5859803897832,120.69255412141611
TKR,The Timken Company,PASSA_FASE0,,0,132.22,1025153.8556112223,1.2682474629779534,0.7774157541932828,40.3507655083324,-4.783166020941676,1.0,31.381691967146235
UAL,"United Airlines Holdings, Inc. Common Stock",PASSA_FASE0,,0,119.42,5510312.949406668,0.7254427590299437,0.8574926032330483,48.48242321033087,-2.7953855890211377,1.742892012167083,32.016528928822005
OKYO,OKYO Pharma Limited Ordinary Shares,PASSA_FASE0,,0,1.64,94935.21164725398,1.3166817857261883,1.9009284901606893,56.23584618546895,5.229387231312144,5.524635770166182,74.41025478866334
OLP,"One Liberty Properties, Inc.",PASSA_FASE0,,0,24.85,71214.52303303174,1.2398495670194352,1.1071732221295385,50.78799024573684,-0.5403241945167059,1.3515626298020034,20.447746507942373
MASS,908 Devices Inc. Common Stock,PASSA_FASE0,,0,7.6,292780.1237740158,2.5890041867291305,0.8055083416981957,47.39234031552753,-1.7580144777662787,1.0,54.16807674921289
BJRI,"BJ's Restaurants, Inc.",PASSA_FASE0,,0,70.15,464009.4122134921,1.3542543762299317,0.9568567399717285,72.82897510200779,9.653493397734248,1.794395760407561,40.609570166773764
FRO,Frontline Plc,PASSA_FASE0,,0,39.13,2815667.184440619,0.8740849370721869,0.7477677114488007,55.70501004887787,3.797233311670234,1.6662813372460892,42.44104519081045
VNDA,Vanda Pharmaceuticals Inc.,PASSA_FASE0,,0,5.05,983305.43670327,0.7949206207204942,0.8447013340537425,29.677380274991265,-12.013241571565448,1.5663755639651513,40.32017819055258
BRCB,"Black Rock Coffee Bar, Inc. Class A Common Stock",PASSA_FASE0,,0,8.01,597126.188578508,0.4424472094398258,0.49939534469529195,49.497648836523965,-0.5771737106684216,2.5135098898407304,44.104386706487404
EWTX,"Edgewise Therapeutics, Inc. Common Stock",PASSA_FASE0,,0,39.75,1462987.8563079685,0.4773938643958079,0.7029274092719607,49.77320066434029,-3.087781746370366,3.5353711914206776,71.71752111243765
YELP,YELP INC.,PASSA_FASE0,,0,27.92,1271065.2847432222,0.6682394561877985,0.8268798085954919,63.19069766412813,6.733948812049606,2.1263232375444283,48.359316664317305
VRTS,"Virtus Investment Partners, Inc.",PASSA_FASE0,,0,167.79,119894.90539753968,1.7984658524233241,1.0922495840497763,63.22382594953191,4.121030847228346,1.0,30.021330881525138
PRTH,"Priority Technology Holdings, Inc.",PASSA_FASE0,,0,6.73,381456.89578006347,1.11460561274043,0.9090255607369537,51.625856061214634,-0.8982476807539275,1.4553645578070358,52.81834352555812
WMB,Williams Companies Inc.,PASSA_FASE0,,0,70.13,7061340.922774841,0.7504382896268168,0.9737965491573263,37.07819756412697,-4.896868770426243,1.6804687994745264,26.26475164057936
SEV,Aptera Motors Corp. Class B Common Stock,PASSA_FASE0,,0,1.67,245255.28370885714,0.36077376856449994,1.1337422815735578,33.18602890433718,-11.780243000528245,12.274589099325521,65.25160594789675
IMPP,Imperial Petroleum Inc. Common Shares,PASSA_FASE0,,0,4.69,448769.860813127,0.3219455171593239,0.47191331255083513,43.6878085562911,-2.4846657656721116,2.5465026781974958,32.89447264299528
NXTC,"NextCure, Inc. Common Stock",PASSA_FASE0,,0,5.02,2054067.45055127,0.1753157191694721,3.0405036745697966,56.74732112460832,25.70426943783648,306.7666561328095,411.1169913329438
TBI,"Trueblue, Inc.",PASSA_FASE0,,0,7.47,346474.4228609523,0.5019227460602227,0.8009912552892136,47.29849333653182,-6.6483379155211075,3.8290765946771588,89.36987538116351
OUST,"Ouster, Inc.",PASSA_FASE0,,0,31.3,4995400.482579778,0.6124294799177078,0.9023190838500434,39.163122905328166,-23.330353096792354,2.9863874031003887,124.25888748573684
CCNE,CNB Financial Corp/PA,PASSA_FASE0,,0,35.55,154481.34157534924,0.8696773395217472,0.9350806405668247,65.18264474133758,4.2613719682083495,1.5582307714455652,24.89243298699036
UAN,"CVR Partners, LP",PASSA_FASE0,,0,122.56,51542.41706820635,0.5374152875163938,0.565478842131729,60.838038791243854,3.5244430366381474,1.9260576619854624,21.75598612688714
TWLO,Twilio Inc.,PASSA_FASE0,,0,188.25,2544214.9935599044,0.6632417441974598,0.6648199338980605,40.12577184469471,-7.896668134448836,1.4305264008811003,38.283244996245685
PJT,PJT Partners Inc.,PASSA_FASE0,,0,165.08,435290.41357068246,1.1987398750955265,1.0902275304430524,52.239652536611,0.31111759272761663,1.860655129148883,49.87279129101119
KLC,"KinderCare Learning Companies, Inc.",PASSA_FASE0,,0,5.45,860217.2622904447,0.8738208735053301,0.6142725583268264,69.00732020843967,7.526881720430079,1.3115886963976253,54.07301615926857
PLBY,"Playboy, Inc. Common Stock",PASSA_FASE0,,0,1.18,947617.4076075237,0.4630299192168579,0.7782425736381067,41.943202737799766,-1.5846538782318564,3.172131806050713,49.0284283373868
BEEP,Mobile Infrastructure Corporation Common Stock,PASSA_FASE0,,0,1.81,70405.96208355557,0.18060858980819192,0.5138217304696063,52.09403890405261,4.322766570605174,7.410008237888207,62.36930550872145
TUSK,"Mammoth Energy Services, Inc. Common Stock",PASSA_FASE0,,0,2.535,358965.9399607937,0.9964571186588548,0.5319192748759244,35.045074306493916,-11.15394725313239,1.0,40.419175295229344
SOBO,South Bow Corporation,PASSA_FASE0,,0,37.34,882754.6514524601,0.4243747395945325,0.8697885783899487,52.48250400152081,1.0896785109983265,5.012266835138944,26.599089044190045
LNT,Alliant Energy Corporation Common Stock,PASSA_FASE0,,0,72.0,2520664.685343174,1.356366263060305,0.903851403545082,38.66576814854766,-4.303040372154854,1.0583227468317618,22.37787198548004
ACON,"Aclarion, Inc. Common Stock",PASSA_FASE0,,0,2.015,66101.08508069841,1.2041453030283449,0.5510372487937555,18.102558762151318,-24.061127965478914,1.0,46.78281089031258
SEZL,Sezzle Inc. Common Stock,PASSA_FASE0,,0,152.7,667541.7628497302,0.6209187411669184,0.9252808381539295,44.55769528434791,-10.959503192512898,2.5460090923275955,84.30852516978358
BTOC,Armlogi Holding Corp. common stock,PASSA_FASE0,,0,0.2403,219090.2861788888,0.17414845617047023,0.4477560850479763,34.172164270934886,-12.939514156839316,14.118386430448977,62.55754596331875
WEAV,"Weave Communications, Inc.",PASSA_FASE0,,0,6.95,1234343.3953011585,0.8186653973843736,0.9001548858360121,58.19755288716295,1.9809244314013208,1.9797365210487583,62.22035804807018
QRVO,"Qorvo, Inc.",PASSA_FASE0,,0,89.5,1267389.064451905,2.3273209622749844,0.8524814597391929,50.392376995046725,3.257515012719714,1.0,34.47031381669324
HUM,Humana Inc.,PASSA_FASE0,,0,365.41,1575399.7783819048,2.609094176563718,0.8584170329628651,41.52726291182726,-7.563450364145508,1.0,39.83237504946671
PRTS,"CarParts.com, Inc. Common Stock",PASSA_FASE0,,0,5.26,45013.04538260317,0.2860456964766105,0.40080263954597245,44.14075669972862,-4.658328801885093,3.4032106213201456,78.97169687474744
LPX,Louisiana-Pacific Corp.,PASSA_FASE0,,0,73.61,1170185.9392531905,1.4111280038015528,0.9679687517746437,48.17022542137225,-0.8913183972425576,1.3633719163828786,44.502549346843175
MPC,MARATHON PETROLEUM CORPORATION,PASSA_FASE0,,0,308.72,2353966.1857458097,0.6819591230221467,0.8678542472764943,64.8411534176019,4.091751254701426,1.6132363426453649,30.659871700556412
ZBH,"Zimmer Biomet Holdings, Inc.",PASSA_FASE0,,0,97.15,2452271.930892381,1.474581821419418,0.946584455740859,64.32688927236154,7.208872458410376,1.0334776240536718,36.016988205035275
VENU,Venu Holding Corporation,PASSA_FASE0,,0,2.09,558073.9154258094,0.7110020059085698,0.919530293522598,33.69119037834055,-13.849958779884574,2.268845417010178,87.18453742896098
TBCH,Turtle Beach Corporation Common Stock,PASSA_FASE0,,0,11.97,307119.12972019037,0.7139215195574503,0.7525424419674497,42.372542651345654,-5.442767991152531,2.1424134727935265,45.98626696690203
BAND,Bandwidth Inc. Class A Common Stock,PASSA_FASE0,,0,36.95,1400886.5352883178,3.203024004174264,0.8096055892640699,27.26928835562316,-43.489431988499064,1.0,146.58158446257127
REED,"Reed's, Inc.",PASSA_FASE0,,0,0.833601,30361.950056841273,0.13192935211674375,0.7091542406364141,21.551987376784837,-21.030602452131376,34.9209858598108,55.13751870871999
BRKR,Bruker Corporation,PASSA_FASE0,,0,61.74,2467516.784744063,1.0761781673028958,0.8088660265761753,56.672534830194785,3.045981807560705,1.3734030551106728,49.78081510187791
NABL,"N-able, Inc.",PASSA_FASE0,,0,4.48,2000042.6505691428,0.8304819973430753,0.9104475550170018,56.3899406133972,2.2014372077107325,1.7208236110548552,71.82475396466592
ARTL,"Artelo Biosciences, Inc. Common Stock",PASSA_FASE0,,0,0.7234,1126930.2635927147,0.25028690912496265,0.19603031986293368,18.96386601704691,-31.28407773999279,2.4566617673618474,96.86373453953989
EOG,"EOG Resources, Inc.",PASSA_FASE0,,0,145.94,3612869.86052027,0.7080365115386774,0.8476369502283012,61.70337733732597,5.437692132631566,1.6995604038315497,33.527850085471705
AAT,"AMERICAN ASSETS TRUST, INC.",PASSA_FASE0,,0,23.72,412318.37925582536,1.4944477775963567,0.8792814324287191,36.528066469787966,-4.8822055137844655,1.0161312828322808,20.775636485972694
EFC,Ellington Financial Inc. Common Stock,PASSA_FASE0,,0,13.46,1285393.0219888096,0.8540687492424845,0.8797545143548281,48.88510366330376,-0.28152318862052494,1.6165038402338392,12.788572242835183
GLBE,Global-E Online Ltd. Ordinary Shares,PASSA_FASE0,,0,40.26,1717468.7221933017,1.5869555734955847,0.8080900728377836,65.90026544656098,7.7032142427201356,1.6919114254231267,42.14606378201013
BLK,"Blackrock, Inc.",PASSA_FASE0,,0,1079.19,752399.8755085713,1.491138343856915,1.0792053372329402,57.66980687426223,3.602803599251625,1.4110357100612245,33.570970725450806
KTOS,"Kratos Defense & Security Solutions, Inc.",PASSA_FASE0,,0,43.88,4757259.355831859,0.8395443543497153,0.8458077322847593,37.58470544838503,-10.49281984334205,2.062068515259719,69.36912064764465
FNV,Franco-Nevada Corporation,PASSA_FASE0,,0,214.37,836231.9855043492,1.2107614175477315,0.8025994238045195,53.118268799623166,3.0478850355358578,1.0642213094572772,32.34595897630983
NXGL,"NexGel, Inc Common Stock",PASSA_FASE0,,0,0.4465,245804.4396457619,0.044905871577858275,0.5070245211762953,42.18014355129204,-6.514661390450471,44.624956430306895,80.78097761436916
HIVE,HIVE Digital Technologies Ltd. Common Shares,PASSA_FASE0,,0,2.535,26961521.36934916,0.6133512550132179,0.5980473344533852,32.368776692591695,-18.854033290653007,1.864593065592375,78.7700959732232
OXLC,Oxford Lane Capital Corp.,PASSA_FASE0,,0,8.83,1028887.2460805397,1.35088592639742,0.8478105831335356,48.033744504003955,-0.5406623113313858,1.2840371282401364,21.79402043586462
KRT,Karat Packaging Inc. Common Stock,PASSA_FASE0,,0,40.59,117374.71790265081,0.8743144072654028,1.0876476962792925,77.30621058475438,10.05890686749682,1.885135985017162,27.01627647647134
BC,Brunswick Corporation,PASSA_FASE0,,0,80.46,657359.1774204761,1.5691633642458518,0.9816099399473457,49.8793035833757,1.2890880708998242,1.026674730931976,34.424948692171846
XGN,Exagen Inc. Common Stock,PASSA_FASE0,,0,4.35,401099.0160696032,0.4701120554688139,0.5765065221080554,46.61932431757279,-3.7184594953519334,2.7217621608792295,76.37019604558039
POLA,"Polar Power, Inc. Common Stock",PASSA_FASE0,,0,1.49,951000.4980389206,0.6425002230450919,2.617620459425586,41.73765902169295,-6.7059044518189115,74.37010832549828,73.24784910016263
HSAI,"Hesai Group American Depositary Share, each ADS represents one Class B ordinary share",PASSA_FASE0,,0,16.33,1761980.7752204922,1.6786087769787839,1.0322697787879906,50.939659255555476,2.921249172785445,1.0,54.272764038516875
APRE,"Aprea Therapeutics, Inc. Common stock",PASSA_FASE0,,0,0.621,124569.75747258731,1.124355839986456,0.49590266652035525,33.61927078784824,-10.469709639283764,1.1877401695158754,44.872012580462865
PRDO,Perdoceo Education Corporation,PASSA_FASE0,,0,34.55,694672.0979266509,0.9688728282607169,1.1381850647912233,57.30624534109742,4.029447409425857,3.4342300313835423,60.353644772859546
WNC,Wabash National Corp.,PASSA_FASE0,,0,12.4,1109705.070903762,2.192968638379816,1.2797300402715819,48.73078554269442,-4.856901711041184,2.670319862192723,54.23032245553131
BFS,"Saul Centers, Inc.",PASSA_FASE0,,0,34.95,83735.16733830159,0.712630400019576,1.0483448132747295,39.58240470758228,-3.367617783676169,2.45078959362034,20.317723144625358
GNTX,Gentex Corp,PASSA_FASE0,,0,23.97,2483894.5097179213,1.3894177047023326,1.1309313408611552,48.52953008772626,-0.06878869364017604,2.1187469305037236,32.41449751526103
PEN,"Penumbra, Inc.",PASSA_FASE0,,0,320.13,418519.3529730794,0.8727740863694194,0.9514587062711382,56.31025621017411,0.6245619108388389,1.8913251464282057,5.9610865630303085
GCO,Genesco Inc.,PASSA_FASE0,,0,39.08,189644.10818665082,0.7675344534180786,0.8889419312387931,62.79947789453396,10.40795570120916,1.7410662481203796,37.05121794408627
CRUS,Cirrus Logic Inc,PASSA_FASE0,,0,134.07,626218.4730070158,1.4268271926241782,1.0037984340994641,33.87518375833753,-4.98935231609271,1.1252503993845355,33.45157762868543
MAAS,Maase Inc. Class A Ordinary Shares,PASSA_FASE0,,0,18.36,103913.34728496824,0.7296594711175093,1.2024229500190926,55.68266590145868,10.161101611016111,7.937641592997739,181.0804823159935
NGVT,Ingevity Corporation,PASSA_FASE0,,0,70.62,263816.2299416032,1.46753425048072,0.804243525040386,41.15045053734625,-3.891561592008652,1.0,29.345985971363188
COLD,"Americold Realty Trust, Inc.",PASSA_FASE0,,0,14.77,4669998.092561174,0.6601720106496198,0.9449942148005366,44.99315871670833,-4.497106462771983,3.3833675513758417,36.644982252312516
BOTJ,"Bank of the James Financial Group, Inc",PASSA_FASE0,,0,27.79,20671.932667238092,0.8256758627146031,1.3085629808247694,79.69604402777674,5.635275111660176,3.8712125991963844,17.284049122353792
ORIO,Orion Digital Corp. Common Shares,PASSA_FASE0,,0,0.6624,45642.75813379366,1.089652833757578,0.7680599009220358,33.8191728952454,-8.647398126471773,2.479634994430263,61.717098095019075
BBGI,Beasley Broadcasting Group Inc,PASSA_FASE0,,0,19.53,34142.094374571425,0.8241966523283395,0.7948841016432422,39.587510756068035,-12.56267908309453,2.9141694408027474,59.564591310804516
HNVR,"Hanover Bancorp, Inc. Common Stock",PASSA_FASE0,,0,26.5,58878.647787349226,0.8904604372769752,0.9418922806030485,70.57759561413553,8.341254509960239,2.022176719547909,32.14097100733579
NGVC,"NATURAL GROCERS BY VITAMIN COTTAGE, INC",PASSA_FASE0,,0,32.98,130763.19663441271,0.725891824879265,0.8429668177501651,57.48964837453744,2.5816485225505392,1.7499686483351842,41.63750109089274
SOUL,Soulpower Acquisition Corporation,QUARENTENA,ILIQUIDEZ,5,10.38,,,,,,,
USB,U.S. Bancorp,PASSA_FASE0,,0,62.82,8954374.475615699,0.9417940462789434,0.9338640890902288,54.0073135663679,-0.18431422397355846,1.5605931319758555,23.294734895723877
INFQ,"Infleqtion, Inc.",PASSA_FASE0,,0,8.83,16270201.560345747,0.5143553795036183,0.6418895992732814,36.26007077634847,-15.198079231692674,2.4430389289059398,82.66098569662138
CNA,CNA Financial Corporation,PASSA_FASE0,,0,55.16,560044.4702264287,0.8884473470809023,0.8912346938118125,72.94103185450547,5.838785808853153,1.5082994919454673,23.881268743745583
NKTR,Nektar Therapeutics,PASSA_FASE0,,0,70.68,1009104.9988251746,0.9741147336336801,0.9203936977884382,54.9067018934924,1.444231148746855,1.8051600309970064,60.85303688282922
VGNT,Versigent PLC,PASSA_FASE0,,0,43.02,1477330.5788199997,0.4843695155518653,0.7579328462780219,54.79730562829036,4.6677128571950055,2.4374336029494623,45.33413180507059
SEAT,Vivid Seats Inc. Class A Common Stock,PASSA_FASE0,,0,7.43,104340.82002423807,0.4760824221283739,0.7699198242863015,50.81348906810676,3.108520677213411,2.8868432662711228,85.44280304994382
WFG,West Fraser Timber Co. Ltd,PASSA_FASE0,,0,66.53,198269.67280463493,0.8599917577158275,0.9943216935317976,46.84188839290669,-1.768114872097748,3.2495189893352743,43.19782773825989
JLL,"Jones Lang LaSalle, Inc.",PASSA_FASE0,,0,340.0,395444.2701768889,1.7084682615777715,0.9195060175342776,62.757446920565634,3.86198574952461,1.0,30.487990849158248
MMS,"MAXIMUS, Inc.",PASSA_FASE0,,0,63.17,752465.5422102859,0.8584771688249272,0.8278943150405491,67.63093759677975,8.864053492800705,1.508625699875601,26.797909961785532
COST,Costco Wholesale Corp,PASSA_FASE0,,0,974.03,2384105.070673111,0.8290024497414409,0.9821340767134958,60.30733388968227,3.8787492914546196,2.2997260638413866,24.489389647197985
INTS,"Intensity Therapeutics, Inc. Common stock",PASSA_FASE0,,0,4.33,40102.383487603176,0.5401295388513725,1.097319401888002,43.79165727083402,-6.2567655336653205,6.597934093054504,48.751299589775016
ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,PASSA_FASE0,,0,0.91,186566.23783057142,0.18129218015703397,0.31705330604199616,37.34728930897792,-10.666077651794048,22.646039677142774,78.36997825282603
HMR,Heidmar Maritime Holdings Corp. Common Stock,PASSA_FASE0,,0,1.1,208771.55826973013,0.19249234472867716,0.3820035004481413,46.30254138570608,-2.0044543429844075,3.8227107687323225,69.48352717766787
BBWI,"Bath & Body Works, Inc.",PASSA_FASE0,,0,19.7,5798703.599794905,0.920556524835793,0.8843744310016347,45.185981237885066,-3.9961013645224197,1.491002710457491,44.77343679749717
FINW,FinWise Bancorp Common,PASSA_FASE0,,0,14.1,30639.45864568254,0.4123527755207358,1.146143958117825,51.28338016771733,1.075268817204278,4.382212438733974,22.31100214669093
NNOX,NANO-X IMAGING LTD Ordinary Shares,PASSA_FASE0,,0,0.8772,2092292.1735654445,0.5656512006519635,0.6530827078314401,30.39276269589253,-19.076370982993296,2.575175850995465,91.19718084164855
IOTR,iOThree Limited Ordinary Shares,PASSA_FASE0,,0,3.11,1219715.9340476193,0.010151525084132081,1.3715560925901928,49.54602043285279,-2.0009453285016465,2083.7232323065473,146.5707092321074
